snippet_id,jtbd_id,student_id,channel,date,user_ask,jenny_reply,tactic,tags,source_ref,created_ts
S-JTBD-IMSG-B15-0001,JTBD-IMSG-B15,huda-2025,imessage,2024-10-18,Can you give me language to request a quick portfolio review?,Subject: 10-min feedback? Three lines: goal → link → two times; keep it skimmable.,micro-template,"outreach,template",iMessage Part 2/3 slices,2025-09-30T07:53:45.905129+00:00
S-JTBD-IMSG-B15-0002,JTBD-IMSG-B15,huda-2025,imessage,2024-11-10,Stuck starting ELKS write-up—what opener?,"Use the 150w core: 1-sentence hook, 2-line impact proof, 1-line forward plan. Then adapt per prompt.",core-to-variant,"ELKS,drafting",iMessage Part 2/3 slices,2025-09-30T07:53:45.905137+00:00
S-JTBD-IMSG-B15-0001,JTBD-IMSG-B15,huda-2025,imessage,2024-10-18,Can you give me language to request a quick portfolio review?,Subject: 10-min feedback? Three lines: goal → link → two times; keep it skimmable.,micro-template,"outreach,template",iMessage Part 2/3 slices,2025-09-30T07:53:49.590325+00:00
S-JTBD-IMSG-B15-0002,JTBD-IMSG-B15,huda-2025,imessage,2024-11-10,Stuck starting ELKS write-up—what opener?,"Use the 150w core: 1-sentence hook, 2-line impact proof, 1-line forward plan. Then adapt per prompt.",core-to-variant,"ELKS,drafting",iMessage Part 2/3 slices,2025-09-30T07:53:49.590332+00:00
S-JTBD-W083-UC-VOICE-0001,JTBD-W083-UC-VOICE,huda-2025,call,2024-11-16,How do I sound authentic but still ambitious in UC essays?,"Anchor in one specific scene per PIQ, then zoom to the larger why. Nostalgia = texture; futurism = direction.",scene→why ladder,"story,ladder",W083 Transcript,2025-09-30T08:13:25.305097+00:00
S-JTBD-W083-UC-VOICE-0002,JTBD-W083-UC-VOICE,huda-2025,call,2024-11-16,Is it okay to mention community constraints?,"Yes—name the constraint in one concrete beat, then pivot to the action you took and the evidence you shipped.",constraint→action→evidence,"evidence,cause-effect",W083 Transcript,2025-09-30T08:13:25.305106+00:00
S-JTBD-W084-UC-METAPHOR-0001,JTBD-W084-UC-METAPHOR,huda-2025,call,2024-11-20,How do I keep it vivid without sounding flowery?,Swap abstractions for objects you touched—what color was the pen? what you measured?,sensory concretization,"diction,sensory",W084 Transcript,2025-09-30T08:13:29.294925+00:00
S-JTBD-W085-UT-AUSTIN-MIT-BRIDGE-0001,JTBD-W085-UT-AUSTIN-MIT-BRIDGE,huda-2025,call,2024-11-21,Do I re-use the UT hook for MIT?,"Borrow the energy, not the prose. Keep MIT focused on unexpected build moments.",energy-port not text-port,"originality,transfer",W085 Transcript,2025-09-30T08:13:32.460112+00:00
S-JTBD-W086-MIT-UPENN-0001,JTBD-W086-MIT-UPENN,huda-2025,call,2024-11-27,How do I emphasize why my ‘unexpected’ is truly unexpected?,Name the default label people give you—then flip it with a build moment and measured stakes.,label→flip with evidence,"identity,stakes",W086 Transcript,2025-09-30T08:13:35.266284+00:00
S-JTBD-W086-MIT-UPENN-0002,JTBD-W086-MIT-UPENN,huda-2025,call,2024-11-27,Should I mention discrimination in voice chats?,One concrete instance in one line is enough—then pivot to what you built in response.,single-beat harm → agency pivot,"bias,agency",W086 Transcript,2025-09-30T08:13:35.266291+00:00
S-JTBD-W086-MIT-UPENN-0003,JTBD-W086-MIT-UPENN,huda-2025,call,2024-11-27,Do WASD references help specificity?,"Not by themselves—use personal objects (poster, keyboard color) the reader can see.",personal object anchoring,"specificity,scene",W086 Transcript,2025-09-30T08:13:35.266298+00:00
S-JTBD-W087-UC-REFINE-LIST-0001,JTBD-W087-UC-REFINE-LIST,huda-2025,call,2024-11-20,Is my ‘ethical AI’ paragraph too info-dump?,Tie it to one panel insight + one change you made—edit from claims to actions.,claim→panel insight→action,"ethical-ai,tightening",W087 Transcript,2025-09-30T08:13:38.313336+00:00
S-JTBD-W087-UC-REFINE-LIST-0002,JTBD-W087-UC-REFINE-LIST,huda-2025,call,2024-11-20,Should I keep the exact product count (‘12 cleansers’)?,Round or replace with a cleaner phrasing; keep the focus on the reasoning drive.,micro-trim for focus,"editing,focus",W087 Transcript,2025-09-30T08:13:38.313344+00:00
S-JTBD-EXEC-PART2-B16-0001,JTBD-EXEC-PART2-B16,huda-2025,execution_doc,2024-11-16,What are my next concrete moves for UC edits?,"Lock one scene per PIQ, then pull an artifact per scene (clip, image, metric).",scene→artifact pairing,"uc,artifacting",Execution Doc (Part 2) — Batch 16 slice,2025-09-30T08:13:41.322435+00:00
S-JTBD-EXEC-PART2-B16-0002,JTBD-EXEC-PART2-B16,huda-2025,execution_doc,2024-11-21,How do I track MIT brainstorm threads?,Create 3 bullets with evidence placeholders; star the fastest one to prototype this week.,three-thread star,"mit,prioritization",Execution Doc (Part 2) — Batch 16 slice,2025-09-30T08:13:41.322447+00:00
S-JTBD-EXEC-PART2-B16-0003,JTBD-EXEC-PART2-B16,huda-2025,execution_doc,2024-11-27,What’s the portfolio coherence rule for DMD?,Every piece must have a single-screen proof and a 3-bullet README.,proof-over-prose policy,"upenn-dmd,coherence",Execution Doc (Part 2) — Batch 16 slice,2025-09-30T08:13:41.322457+00:00
S-JTBD-IMSG-PART2-B16-0001,JTBD-IMSG-PART2-B16,huda-2025,imessage,2024-11-16,Can you give me a one-liner for my UC ‘why this subject’ pivot?,Try: “I got tired of guessing—so I measured it.” Then add the artifact that proves it.,micro-hook template,"uc,data-diary",iMessage (Part 2) — Batch 16 slice,2025-09-30T08:13:44.396349+00:00
S-JTBD-IMSG-PART2-B16-0002,JTBD-IMSG-PART2-B16,huda-2025,imessage,2024-11-21,Quick confirm: UT creative is ready to ship?,Yes—greenlight. Submit before 9pm; screenshot confirmation.,go/no-go + proof,"ut-austin,submission",iMessage (Part 2) — Batch 16 slice,2025-09-30T08:13:44.396357+00:00
S-JTBD-IMSG-PART2-B16-0003,JTBD-IMSG-PART2-B16,huda-2025,imessage,2024-11-27,One sentence to keep MIT ‘unexpected’ tight?,"Name the default label first, then show the flip with one action you took.",label→flip micro-template,"mit,identity",iMessage (Part 2) — Batch 16 slice,2025-09-30T08:13:44.396364+00:00
S-JTBD-W088-UC-MIT-0001,JTBD-W088-UC-MIT,huda-2025,call,2024-11-25,How do I remove clichés without losing voice?,Swap abstractions with scene-first specifics; keep one image if it ties to a concrete build moment.,metaphor surgery,"editing,voice",W088 Transcript,2025-09-30T08:41:08.693926+00:00
S-JTBD-W088-UC-MIT-0002,JTBD-W088-UC-MIT,huda-2025,call,2024-11-25,What should anchor the MIT supplement?,Lead with shipped artifacts (demo clip + README) before values; proof-over-prose.,proof-over-prose ordering,"MIT,artifact-first",W088 Transcript,2025-09-30T08:41:08.693935+00:00
S-JTBD-W088-UC-MIT-0003,JTBD-W088-UC-MIT,huda-2025,call,2024-11-25,I’m over word count.,Use the last-50 rule: prune from the back; remove preambles and hedges first.,compression heuristic,"count,tighten",W088 Transcript,2025-09-30T08:41:08.693944+00:00
S-JTBD-W089-MIT-UPENN-0001,JTBD-W089-MIT-UPENN,huda-2025,call,2024-11-29,How to avoid duplication across schools?,Cross-school leverage is fine if each essay adds a program-specific bridge (course/lab/club).,bridge-specific tailoring,"leverage,fit",W089 Transcript,2025-09-30T08:41:12.258889+00:00
S-JTBD-W089-MIT-UPENN-0002,JTBD-W089-MIT-UPENN,huda-2025,call,2024-11-29,What goes into a DMD strategy sheet?,"Three columns: story beats, Penn assets, artifacts that demonstrate each beat.",evidence mapping,"DMD,mapping",W089 Transcript,2025-09-30T08:41:12.258896+00:00
S-JTBD-W090-MIT-MOCKINT-0001,JTBD-W090-MIT-MOCKINT,huda-2025,call,2024-12-31,I ramble when nervous.,Use STAR with a 20-second cap; immediately show a linkable artifact.,STAR+artifact punch,"brevity,proof",W090 Transcript,2025-09-30T08:41:16.237908+00:00
S-JTBD-W090-MIT-MOCKINT-0002,JTBD-W090-MIT-MOCKINT,huda-2025,call,2024-12-31,How to handle curveball ethics Qs?,"Name a principle, a trade-off, then a real decision you shipped.",principle→tradeoff→proof,"ethics,decision",W090 Transcript,2025-09-30T08:41:16.237917+00:00
S-JTBD-W091-UPENN-CMU-0001,JTBD-W091-UPENN-CMU,huda-2025,call,2024-12-03,What makes a thank-you land?,"One concrete moment, one changed behavior, one forward intent.",1-1-1 formula,"gratitude,specificity",W091 Transcript,2025-09-30T08:41:25.844012+00:00
S-JTBD-W091-UPENN-CMU-0002,JTBD-W091-UPENN-CMU,huda-2025,call,2024-12-03,How to stand out for CMU?,Lead with a shipped prototype and your iteration log; then tie to an institute/lab.,prototype-first pitch,"CMU,prototype",W091 Transcript,2025-09-30T08:41:25.844020+00:00
S-JTBD-W092-JCAMP-DMD-0001,JTBD-W092-JCAMP-DMD,huda-2025,call,2024-12-05,How to avoid generic thanks?,Anchor in Mountain House origin → turning shame to service; keep it under 180 words.,vulnerability arc,"gratitude,story",W092 Transcript,2025-09-30T08:41:28.789682+00:00
S-JTBD-W092-JCAMP-DMD-0002,JTBD-W092-JCAMP-DMD,huda-2025,call,2024-12-05,What should the DMD graphic show?,Problem→Sketch→Prototype→Impact trail with 2 artifact thumbnails.,visual proof map,"graphic,evidence",W092 Transcript,2025-09-30T08:41:28.789691+00:00
S-JTBD-W093-NW-DUKE-0001,JTBD-W093-NW-DUKE,huda-2025,call,2025-01-01,How to make 200 words feel substantive?,State research tie-in in sentence 1; one micro-scene; end with ‘so I can keep doing X here’.,research→scene→so-I-can,"compression,specificity",W093 Transcript,2025-09-30T08:41:32.122850+00:00
S-JTBD-W093-NW-DUKE-0002,JTBD-W093-NW-DUKE,huda-2025,call,2025-01-01,Am I ready to submit?,"Checklist green: links, names, counts, proof. Press submit and log it in the register.",submission checklist,"submit,QA",W093 Transcript,2025-09-30T08:41:32.122857+00:00
S-JTBD-EXEC-PART1-B17-0001,JTBD-EXEC-PART1-B17,huda-2025,doc,2024-12-27,Add final QA items before submit.,"Links, name spellings, counts, file formats, alt text.",QA checklist,"quality,submission",Execution Doc Part 1 (slice B17),2025-09-30T08:41:36.908671+00:00
S-JTBD-EXEC-PART1-B17-0002,JTBD-EXEC-PART1-B17,huda-2025,doc,2025-01-01,Log submission sequence.,MIT→UC→Penn→CMU→Northwestern→Duke; time stamps captured.,register discipline,"logging,order",Execution Doc Part 1 (slice B17),2025-09-30T08:41:36.908681+00:00
S-JTBD-EXEC-PART2-B17-0001,JTBD-EXEC-PART2-B17,huda-2025,doc,2024-12-30,What stays at T-3?,"Re-read aloud, link check, filename audit.",T-3 ritual,"QA,ritual",Execution Doc Part 2 (slice B17),2025-09-30T08:41:40.429810+00:00
S-JTBD-EXEC-PART2-B17-0002,JTBD-EXEC-PART2-B17,huda-2025,doc,2025-01-01,Post-submit now what?,Scholarship sweeps and portfolio refresh cadence weekly.,post-submit pivot,"scholarship,cadence",Execution Doc Part 2 (slice B17),2025-09-30T08:41:40.429822+00:00
S-JTBD-IMSG-PART1-B17-0001,JTBD-IMSG-PART1-B17,huda-2025,imessage,2024-12-28,Can you sanity check this opener?,Swap to verb-first; keep noun count low; send.,micro-copy surgery,"copy,quick",iMessage Part 1 (B17 window),2025-09-30T08:41:43.791873+00:00
S-JTBD-IMSG-PART1-B17-0002,JTBD-IMSG-PART1-B17,huda-2025,imessage,2024-12-29,Stuck choosing which anecdote.,Pick the scene where you shipped something for someone else.,service-scene filter,"decision,story",iMessage Part 1 (B17 window),2025-09-30T08:41:43.791881+00:00
S-JTBD-IMSG-PART2-B17-0001,JTBD-IMSG-PART2-B17,huda-2025,imessage,2025-01-01,Submitting now… last check?,Green on checklist. Breathe. Press submit; then log it.,last-mile nudge,"submit,QA",iMessage Part 2 (B17 window),2025-09-30T08:41:46.587088+00:00
S-JTBD-IMSG-PART2-B17-0002,JTBD-IMSG-PART2-B17,huda-2025,imessage,2025-01-01,Done!,Log time + school; then 10-minute walk.,closure ritual,"closure,ritual",iMessage Part 2 (B17 window),2025-09-30T08:41:46.587098+00:00
S-JTBD-IMSG-PART3-B17-0001,JTBD-IMSG-PART3-B17,huda-2025,imessage,2025-01-02,What now that apps are in?,Begin scholarship sweep and weekly portfolio refresh. Keep shipping small.,post-submit pivot,"cadence,scholarship",iMessage Part 3 (B17 window),2025-09-30T08:41:49.759649+00:00
